timestamp_sec_gps,timestamp_nanosec_gps,timestamp_sec_imu,timestamp_nanosec_imu,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,orientation_x,orientation_y,orientation_z,orientation_w,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
,,1729521988.0,920751840.0,,,,,,,,-0.006593991053858703,0.003534384352321829,0.04419195890796595,0.9989950441203942,0.101,0.11,-10.215,0.000456,0.001035,-0.000106,-2.3290000000000002e-05,-8.720000000000001e-06,2.8840000000000002e-05
,,1729521988.0,945765430.0,,,,,,,,-0.006594407191716409,0.0035430447005793254,0.04420073137760528,0.9989946225949989,0.11,0.126,-10.167,-0.00107,-0.002396,0.000249,-2.334e-05,-8.550000000000001e-06,2.9010000000000005e-05
,,1729521988.0,973524554.0,,,,,,,,-0.006594499946149887,0.003542872058188594,0.04422688498051595,0.9989934650802075,0.075,0.09,-10.141,-0.000642,-0.00296,-0.000976,-2.3230000000000003e-05,-8.67e-06,2.8780000000000002e-05
,,1729521988.0,995092099.0,,,,,,,,-0.00661238316466627,0.0035507026260769366,0.044244437267164254,0.9989925418493658,0.073,0.081,-10.165,-0.000782,-0.002222,-0.000884,-2.3290000000000002e-05,-8.56e-06,2.8899999999999998e-05
,,1729521989.0,20255477.0,,,,,,,,-0.00662080806177677,0.003541425315955114,0.04427056698079937,0.9989913613773341,0.082,0.124,-10.149,-2e-05,8.6e-05,-0.000331,-2.334e-05,-8.720000000000001e-06,2.889e-05
,,1729521989.0,45136409.0,,,,,,,,-0.006620838966290656,0.003541367538370357,0.04427928482334107,0.9989909750057177,0.078,0.16,-10.178,0.00023,-0.001818,-0.000499,-2.334e-05,-8.78e-06,2.8960000000000004e-05
,,1729521989.0,71173677.0,,,,,,,,-0.006603109806918956,0.003533249628287039,0.044305321851203915,0.9989899666881561,0.056,0.157,-10.149,-0.000695,-0.003674,-0.000575,-2.334e-05,-8.720000000000001e-06,2.883e-05
,,1729521989.0,98624431.0,,,,,,,,-0.006594361137566298,0.003533693811815239,0.04429657318185126,0.9989904108716843,0.092,0.062,-10.216,-0.000631,0.000902,-0.001268,-2.3230000000000003e-05,-8.67e-06,2.8960000000000004e-05
,,1729521989.0,120761245.0,,,,,,,,-0.006593975005421549,0.0035249759567524998,0.044296518586961875,0.998990446640611,0.03,0.083,-10.131,-0.000848,-0.00327,-0.002254,-2.334e-05,-8.66e-06,2.907e-05
,,1729521989.0,146712700.0,,,,,,,,-0.006602754356099384,0.0035244741573036264,0.04431398501123066,0.9989896157864965,0.085,0.104,-10.156,-0.001114,-0.001038,-0.001842,-2.324e-05,-8.730000000000001e-06,2.8899999999999998e-05
,,1729521989.0,171669276.0,,,,,,,,-0.006602785112687193,0.0035244165372678177,0.04432270283853756,0.9989892290359862,0.08,0.115,-10.212,-0.001255,-0.000332,-0.000723,-2.339e-05,-8.61e-06,2.913e-05
,,1729521989.0,199753066.0,,,,,,,,-0.006594128805235748,0.003524688236960465,0.04434010772600551,0.9989885128894017,0.12,0.145,-10.21,-0.000699,0.000829,-0.001105,-2.339e-05,-8.500000000000002e-06,2.889e-05
,,1729521989.0,220286764.0,,,,,,,,-0.006594128805235748,0.003524688236960465,0.04434010772600551,0.9989885128894017,0.089,0.126,-10.187,-0.001048,-0.000189,0.000392,-2.334e-05,-8.550000000000001e-06,2.889e-05
,,1729521989.0,247441233.0,,,,,,,,-0.006585859173779865,0.0035336780715553968,0.04435756711522553,0.9989877605946171,0.073,0.143,-10.207,-0.001055,0.000622,-0.000907,-2.3290000000000002e-05,-8.61e-06,2.8960000000000004e-05
,,1729521989.0,270999994.0,,,,,,,,-0.006595350314202065,0.003550726640733798,0.044357707125969544,0.9989876313113604,0.095,0.119,-10.121,0.000186,-0.001513,-0.000598,-2.324e-05,-8.720000000000001e-06,2.8960000000000004e-05
,,1729521989.0,297638082.0,,,,,,,,-0.006595474253925361,0.0035504964174140076,0.044392578345644376,0.9989860823266666,0.106,0.115,-10.184,0.000785,0.000935,-0.00045,-2.3290000000000002e-05,-8.83e-06,2.8960000000000004e-05
,,1729521989.0,320156953.0,,,,,,,,-0.0065955362207733735,0.0035503813041317805,0.044410013935200304,0.9989853073778568,0.105,0.108,-10.2,-0.000848,0.001316,0.000425,-2.334e-05,-8.550000000000001e-06,2.907e-05
,,1729521989.0,346366348.0,,,,,,,,-0.006595210913310753,0.0035415483858633194,0.04442739492778807,0.9989845680529655,0.111,0.133,-10.165,-0.000831,-0.000872,-0.001332,-2.3230000000000003e-05,-8.61e-06,2.8960000000000004e-05
,,1729521989.0,370429613.0,,,,,,,,-0.006595691129103485,0.0035500935161946923,0.044453602849893255,0.9989833686744838,0.112,0.138,-10.189,-0.001049,0.0002,-0.000699,-2.334e-05,-8.78e-06,2.9080000000000003e-05
,,1729521989.0,397341813.0,,,,,,,,-0.006604470856374273,0.0035495903159713104,0.04447106936979011,0.9989825350637535,0.085,0.129,-10.144,0.000249,-0.000941,0.000356,-2.339e-05,-8.49e-06,2.913e-05
,,1729521989.0,422498398.0,,,,,,,,-0.006587128267082251,0.0035501940326149077,0.04449716070035966,0.9989814855907642,0.1,0.094,-10.178,0.000331,0.000744,0.000143,-2.3230000000000003e-05,-8.56e-06,2.8720000000000003e-05
1729521992.0,538662087.0,,,42.337743333333336,-71.08989666666666,10.9,327834.3763478021,4689391.817040406,19.0,T,,,,,,,,,,,,,
,,1729521989.0,445056028.0,,,,,,,,-0.006586802195268413,0.0035413612944460576,0.04451454170544382,0.9989807447462524,0.093,0.108,-10.158,-0.000948,-0.000878,-0.000514,-2.3290000000000002e-05,-8.56e-06,2.8960000000000004e-05
,,1729521989.0,470430544.0,,,,,,,,-0.006594774627359123,0.0035234797405615447,0.0445231811871851,0.9989803703652567,0.101,0.099,-10.19,-0.001354,-0.000643,-0.000529,-2.334e-05,-8.500000000000002e-06,2.907e-05
,,1729521989.0,495784388.0,,,,,,,,-0.006586149131194073,0.0035236958547064856,0.044549303668511814,0.9989792619217858,0.093,0.1,-10.173,-0.001588,0.000608,-0.000613,-2.3230000000000003e-05,-8.56e-06,2.8840000000000002e-05
,,1729521989.0,521856707.0,,,,,,,,-0.006586179880990544,0.003523638379578631,0.04455802140545524,0.9989788731177333,0.068,0.13,-10.205,-0.001477,-0.001041,-0.000868,-2.3290000000000002e-05,-8.61e-06,2.8780000000000002e-05
,,1729521989.0,544959893.0,,,,,,,,-0.0065862106302854466,0.0035235809041824356,0.044566739139005364,0.9989784842376042,0.082,0.116,-10.184,-0.001411,-0.002208,-0.000573,-2.334e-05,-8.56e-06,2.883e-05
,,1729521989.0,570293232.0,,,,,,,,-0.00658659912113505,0.0035322986549433865,0.044566793648139605,0.9989784484572998,0.085,0.128,-10.183,7.9e-05,0.000879,-0.000182,-2.339e-05,-8.500000000000002e-06,2.883e-05
,,1729521989.0,595771024.0,,,,,,,,-0.006595705342460246,0.003540627486181751,0.044566879053380484,0.9989783550805698,0.104,0.135,-10.234,-0.000752,0.002752,-0.000334,-2.324e-05,-8.78e-06,2.8960000000000004e-05
,,1729521989.0,620895351.0,,,,,,,,-0.006595736240012711,0.0035405699276595762,0.044575596782409556,0.9989779661231432,0.083,0.129,-10.23,-0.001605,0.003155,-0.000199,-2.3290000000000002e-05,-8.720000000000001e-06,2.8960000000000004e-05
,,1729521989.0,648149638.0,,,,,,,,-0.006595798033610754,0.003540454809806341,0.044593032230283144,0.9989771879800603,0.062,0.125,-10.196,-0.000997,-0.001864,-0.000893,-2.334e-05,-8.500000000000002e-06,2.895e-05
,,1729521989.0,670783537.0,,,,,,,,-0.006595890720240573,0.0035402821310043416,0.04461918537662221,0.9989760201948624,0.067,0.125,-10.169,0.000714,-0.000501,-0.001542,-2.3290000000000002e-05,-8.550000000000001e-06,2.9080000000000003e-05
,,1729521989.0,695492467.0,,,,,,,,-0.006604701102251985,0.0035397198455648982,0.0446453693839627,0.9989747941261252,0.107,0.138,-10.186,-8.9e-05,0.001527,0.00069,-2.3290000000000002e-05,-8.56e-06,2.9020000000000003e-05
,,1729521989.0,720480509.0,,,,,,,,-0.006604762881011931,0.0035396045712454294,0.04466280477646386,0.9989740147652811,0.118,0.117,-10.187,-0.000913,-0.001467,-0.000358,-2.334e-05,-8.61e-06,2.889e-05
,,1729521989.0,745511229.0,,,,,,,,-0.006596434514285692,0.0035487120400227584,0.044662828460859436,0.9989740364235857,0.119,0.108,-10.185,0.000695,0.00069,-0.000242,-2.3290000000000002e-05,-8.550000000000001e-06,2.9080000000000003e-05
,,1729521989.0,778567454.0,,,,,,,,-0.006596496449990298,0.003548596909981098,0.04468026384013355,0.9989732567580235,0.109,0.118,-10.204,-0.001667,0.000985,-0.001626,-2.334e-05,-8.550000000000001e-06,2.9010000000000005e-05
,,1729521989.0,795843987.0,,,,,,,,-0.0065957791218227,0.003531046380951936,0.044697590054956174,0.9989725485980636,0.096,0.113,-10.156,-0.00014,-0.001854,0.000252,-2.3290000000000002e-05,-8.500000000000002e-06,2.889e-05
,,1729521989.0,821051169.0,,,,,,,,-0.006587543751773343,0.0035399816801595786,0.04472376676551923,0.9989713997324078,0.089,0.094,-10.178,-0.001012,0.000175,0.000241,-2.3230000000000003e-05,-8.56e-06,2.8899999999999998e-05
,,1729521989.0,845625980.0,,,,,,,,-0.006578918765960179,0.003540199734039454,0.04474988886791072,0.9989702859745248,0.089,0.146,-10.164,-0.000253,-0.00042,-0.00052,-2.334e-05,-8.56e-06,2.883e-05
,,1729521989.0,870908389.0,,,,,,,,-0.006587667316431515,0.00353975172934677,0.044758637418382055,0.998969837969832,0.054,0.145,-10.171,-0.000124,-0.000134,0.000479,-2.345e-05,-8.720000000000001e-06,2.889e-05
,,1729521989.0,900193778.0,,,,,,,,-0.0065873079662370285,0.0035309765686282967,0.04476730057453565,0.9989694832063185,0.038,0.119,-10.161,-0.001707,-0.002814,-0.000576,-2.334e-05,-8.56e-06,2.883e-05
,,1729521989.0,923069239.0,,,,,,,,-0.006596477630578223,0.0035391884422485112,0.04478482125919241,0.9989686083220142,0.086,0.097,-10.138,-0.001213,-0.000907,-0.000815,-2.3400000000000003e-05,-8.67e-06,2.8770000000000004e-05
,,1729521989.0,945799831.0,,,,,,,,-0.006605195275996581,0.003538797620820809,0.04478485214273271,0.9989685507188494,0.067,0.112,-10.192,-0.001268,-0.001342,-0.001198,-2.3290000000000002e-05,-8.56e-06,2.8960000000000004e-05
,,1729521989.0,971091367.0,,,,,,,,-0.006613912920911922,0.003538406799123612,0.04478488302286245,0.9989684930396089,0.12,0.129,-10.203,-9.9e-05,0.00035,0.000169,-2.3290000000000002e-05,-8.61e-06,2.8960000000000004e-05
,,1729521989.0,996137257.0,,,,,,,,-0.0066226614400853095,0.0035379581836679783,0.04479363154203584,0.9989680444241532,0.098,0.139,-10.207,-0.001231,-0.000603,0.001172,-2.3290000000000002e-05,-8.67e-06,2.8960000000000004e-05
,,1729521990.0,22864910.0,,,,,,,,-0.0066227540613444024,0.003537784801584498,0.04481978444892844,0.998966871387281,0.104,0.144,-10.194,-0.000233,0.000143,8.1e-05,-2.3290000000000002e-05,-8.83e-06,2.8960000000000004e-05
,,1729521990.0,49924897.0,,,,,,,,-0.006622455754528709,0.00352889377731876,0.044845882525073794,0.9989657335509737,0.052,0.131,-10.169,-0.00075,-0.001771,0.000932,-2.3230000000000003e-05,-8.500000000000002e-06,2.8899999999999998e-05
,,1729521990.0,70575041.0,,,,,,,,-0.006613799730332572,0.0035291696992935644,0.04486328696330026,0.9989650084448449,0.053,0.11,-10.141,-0.000406,-0.001908,0.000571,-2.3400000000000003e-05,-8.66e-06,2.895e-05
,,1729521990.0,97277479.0,,,,,,,,-0.006613439375316702,0.0035203943526017105,0.0448719498494164,0.9989646527079638,0.088,0.132,-10.21,-0.001061,0.000206,-0.000266,-2.3400000000000003e-05,-8.67e-06,2.883e-05
,,1729521990.0,124452371.0,,,,,,,,-0.0066047832122154435,0.0035206706594237912,0.044889354342943735,0.9989639270681906,0.099,0.124,-10.189,-0.000359,-0.000644,-0.001329,-2.312e-05,-8.56e-06,2.8960000000000004e-05
,,1729521990.0,146009496.0,,,,,,,,-0.0066048753808943365,0.0035204977453971455,0.0449155071420114,0.9989627515253026,0.082,0.108,-10.166,0.000403,0.000748,-0.000279,-2.3230000000000003e-05,-8.56e-06,2.8899999999999998e-05
,,1729521990.0,170600812.0,,,,,,,,-0.006604483847121267,0.0035117801314605676,0.044915452489798585,0.9989627872553903,0.085,0.103,-10.156,2e-05,-0.001504,-0.001414,-2.3290000000000002e-05,-8.500000000000002e-06,2.883e-05
,,1729521990.0,196099068.0,,,,,,,,-0.00659582754996096,0.0035120569742196116,0.04493285702593124,0.9989620607782002,0.061,0.106,-10.164,-0.00102,-0.002465,-0.000982,-2.3230000000000003e-05,-8.61e-06,2.8899999999999998e-05
,,1729521990.0,222580241.0,,,,,,,,-0.0065879241375727945,0.003529826812725748,0.04494165295789445,0.9989616546232604,0.116,0.141,-10.197,-0.000259,0.000882,-0.001434,-2.324e-05,-8.840000000000002e-06,2.8960000000000004e-05
,,1729521990.0,247002222.0,,,,,,,,-0.006596311407599344,0.003520601891975588,0.044959064350703,0.9989608483673631,0.118,0.143,-10.204,-0.002572,0.000145,-0.001186,-2.3290000000000002e-05,-8.56e-06,2.8899999999999998e-05
,,1729521990.0,270754198.0,,,,,,,,-0.006596703321559178,0.0035293194890284587,0.044959118921857534,0.9989608125622357,0.096,0.148,-10.195,-0.000611,0.00204,-0.001,-2.3230000000000003e-05,-8.500000000000002e-06,2.8960000000000004e-05
,,1729521990.0,296928668.0,,,,,,,,-0.006596372852689331,0.003520486764086826,0.04497649949975698,0.9989600635315111,0.09,0.141,-10.174,-0.000925,-0.00186,-0.000845,-2.3290000000000002e-05,-8.56e-06,2.8899999999999998e-05
,,1729521990.0,321713784.0,,,,,,,,-0.006605574871153172,0.003528638927349971,0.045002737562137095,0.9989587922931833,0.079,0.132,-10.177,-0.000668,0.000678,0.000466,-2.3400000000000003e-05,-8.66e-06,2.895e-05
,,1729521990.0,349194920.0,,,,,,,,-0.006596526456623267,0.003520198939673241,0.0450200873124401,0.9989581001105665,0.075,0.117,-10.173,0.000417,-0.000247,-0.001512,-2.334e-05,-8.61e-06,2.889e-05
,,1729521990.0,370730790.0,,,,,,,,-0.0065961952955409225,0.003511366241518023,0.045037467841746615,0.9989573499430017,0.102,0.13,-10.172,0.000583,0.001591,-0.000916,-2.334e-05,-8.61e-06,2.895e-05
,,1729521990.0,396682120.0,,,,,,,,-0.006596710764766274,0.0035198535415303972,0.04507239257451282,0.998955741494958,0.094,0.134,-10.203,0.000137,0.001573,0.000978,-2.3290000000000002e-05,-8.500000000000002e-06,2.895e-05
,,1729521990.0,420638524.0,,,,,,,,-0.006596710764766274,0.0035198535415303972,0.04507239257451282,0.998955741494958,0.087,0.112,-10.153,-0.00078,-0.001609,-0.000453,-2.3400000000000003e-05,-8.66e-06,2.9010000000000005e-05
1729521993.0,538869865.0,,,42.337743333333336,-71.08989666666666,10.9,327834.3763478021,4689391.817040406,19.0,T,,,,,,,,,,,,,
,,1729521990.0,449541440.0,,,,,,,,-0.006588478520194424,0.0035287919404788605,0.04509856893257285,0.9989545828807552,0.083,0.134,-10.191,-0.000734,0.000514,-0.000444,-2.3290000000000002e-05,-8.500000000000002e-06,2.907e-05
,,1729521990.0,470620901.0,,,,,,,,-0.006579429307636866,0.003520353124236847,0.04511591876363893,0.9989538888747466,0.065,0.11,-10.13,-0.00082,-0.002941,-0.001439,-2.334e-05,-8.720000000000001e-06,2.889e-05
,,1729521990.0,495640827.0,,,,,,,,-0.0065625107680542805,0.00352962900962134,0.045150781620377826,0.9989523923043293,0.084,0.112,-10.251,-0.000304,0.003688,0.000259,-2.328e-05,-8.33e-06,2.865e-05
,,1729521990.0,520762820.0,,,,,,,,-0.006545198989554334,0.003530188570488459,0.045185590002964474,0.9989509300235561,0.083,0.124,-10.182,0.001308,-0.00156,-0.001741,-2.3290000000000002e-05,-8.720000000000001e-06,2.8899999999999998e-05
,,1729521990.0,546757910.0,,,,,,,,-0.006528520827103938,0.0035484692020783543,0.04517691878772301,0.9989513665794644,0.086,0.13,-10.186,-0.000699,0.002713,-0.000467,-2.3290000000000002e-05,-8.56e-06,2.8899999999999998e-05
,,1729521990.0,570736403.0,,,,,,,,-0.006520984781631371,0.003575015988497454,0.04517704941449192,0.9989513152423196,0.123,0.101,-10.196,0.000188,0.000169,-0.000466,-2.3230000000000003e-05,-8.67e-06,2.8840000000000002e-05
,,1729521990.0,595911326.0,,,,,,,,-0.006521534960964085,0.003583448950243347,0.04522069070171391,0.9989493068258438,0.123,0.113,-10.181,-0.001252,0.001278,-8.1e-05,-2.324e-05,-8.720000000000001e-06,2.9020000000000003e-05
,,1729521990.0,620580162.0,,,,,,,,-0.006530283705746938,0.0035829973377960725,0.04522943944649676,0.9989488552133964,0.123,0.125,-10.124,-0.001867,-0.002451,-0.000169,-2.3290000000000002e-05,-8.61e-06,2.8780000000000002e-05
,,1729521990.0,645708448.0,,,,,,,,-0.0065386380950892865,0.0035738280836908557,0.04523813417543395,0.9989484397009764,0.077,0.126,-10.163,-0.000698,-0.001332,-0.000586,-2.334e-05,-8.720000000000001e-06,2.883e-05
,,1729521990.0,672160864.0,,,,,,,,-0.006547417931684998,0.0035733190329042108,0.04525560029268772,0.9989475928954757,0.089,0.126,-10.247,-6.3e-05,0.000577,-0.000623,-2.3230000000000003e-05,-8.56e-06,2.8840000000000002e-05
,,1729521990.0,698838587.0,,,,,,,,-0.0065470856448333154,0.0035644872833660987,0.04527298112412614,0.9989468390660738,0.048,0.11,-10.175,-0.000886,-0.002495,-0.00037,-2.3290000000000002e-05,-8.78e-06,2.9080000000000003e-05
,,1729521990.0,720555087.0,,,,,,,,-0.006555771997459447,0.0035641494119778684,0.045264294771500006,0.9989471769374622,0.102,0.153,-10.196,-0.000873,0.000813,0.000338,-2.3290000000000002e-05,-8.78e-06,2.8840000000000002e-05
,,1729521990.0,745660742.0,,,,,,,,-0.006564520555229346,0.003563697120240427,0.0452730433292699,0.9989467246457245,0.06,0.117,-10.178,-0.001126,-0.001399,-0.000106,-2.3290000000000002e-05,-8.56e-06,2.9020000000000003e-05
,,1729521990.0,770590561.0,,,,,,,,-0.006564520555229346,0.003563697120240427,0.0452730433292699,0.9989467246457245,0.098,0.158,-10.202,4.8e-05,0.000155,-0.000204,-2.334e-05,-8.61e-06,2.889e-05
,,1729521990.0,799373155.0,,,,,,,,-0.006564489455855241,0.0035637544063534827,0.0452643258728476,0.9989471196895218,0.079,0.136,-10.141,0.000156,-0.000972,-0.000881,-2.3230000000000003e-05,-8.61e-06,2.8960000000000004e-05
,,1729521990.0,823907206.0,,,,,,,,-0.006555771997459447,0.0035641494119778684,0.045264294771500006,0.9989471769374622,0.087,0.112,-10.18,-0.000359,0.001074,0.000715,-2.3290000000000002e-05,-8.67e-06,2.8780000000000002e-05
,,1729521990.0,845572234.0,,,,,,,,-0.0065391262312292,0.0035823743799577373,0.04526434057593686,0.9989472187729237,0.089,0.09,-10.192,-0.000752,-0.002007,-0.001151,-2.334e-05,-8.67e-06,2.895e-05
,,1729521990.0,871476176.0,,,,,,,,-0.006530866029845115,0.0035913728799762505,0.04528179815107847,0.9989464493084412,0.08,0.115,-10.174,0.000364,0.001946,0.000283,-2.313e-05,-8.730000000000001e-06,2.867e-05
,,1729521990.0,895669891.0,,,,,,,,-0.006531292173562,0.003600033355510193,0.04529056952474148,0.9989460177079177,0.122,0.114,-10.185,9.8e-05,-0.000132,0.000566,-2.3290000000000002e-05,-8.61e-06,2.8899999999999998e-05
,,1729521990.0,923022786.0,,,,,,,,-0.006513825852145634,0.0036008806685112684,0.04528178923416088,0.998946526744516,0.105,0.094,-10.202,0.000256,0.000537,-0.000536,-2.334e-05,-8.500000000000002e-06,2.889e-05
,,1729521990.0,948053839.0,,,,,,,,-0.006513431124259753,0.003592163195898173,0.04528173546290024,0.9989465631414084,0.081,0.141,-10.192,9.5e-05,-0.002207,-0.001884,-2.3290000000000002e-05,-8.56e-06,2.8960000000000004e-05
,,1729521990.0,976972009.0,,,,,,,,-0.006513368428192666,0.0035922768761697697,0.04526430054942603,0.9989473533046348,0.087,0.128,-10.155,-0.000624,-0.000945,-0.000716,-2.324e-05,-8.840000000000002e-06,2.8899999999999998e-05
,,1729521991.0,999515.0,,,,,,,,-0.006504619615535825,0.003592728645223321,0.04525555173676918,0.9989478050736883,0.066,0.116,-10.186,-0.000193,-0.000727,-0.001158,-2.3230000000000003e-05,-8.61e-06,2.8899999999999998e-05
,,1729521991.0,21490576.0,,,,,,,,-0.0064955389299651755,0.0035843494059889284,0.04526418422227853,0.9989475031452036,0.077,0.108,-10.191,-3.5e-05,-0.000388,0.000551,-2.3290000000000002e-05,-8.730000000000001e-06,2.8720000000000003e-05
,,1729521991.0,48600118.0,,,,,,,,-0.0065034361126224864,0.003566576193345428,0.04525539062767345,0.9989479137933682,0.075,0.115,-10.158,-0.000394,-0.000641,-4.4e-05,-2.3230000000000003e-05,-8.500000000000002e-06,2.8840000000000002e-05
,,1729521991.0,71024339.0,,,,,,,,-0.006503498360129551,0.0035664626864293546,0.04527282555093141,0.9989471237856492,0.049,0.109,-10.154,-0.000965,-0.001907,-0.001315,-2.318e-05,-8.67e-06,2.8960000000000004e-05
,,1729521991.0,95395974.0,,,,,,,,-0.006494812028159016,0.003566801088436041,0.04528151188290193,0.9989467853836425,0.055,0.098,-10.195,-0.000951,0.001036,-6.2e-05,-2.3290000000000002e-05,-8.550000000000001e-06,2.9080000000000003e-05
,,1729521991.0,121083653.0,,,,,,,,-0.006485761948051718,0.0035583655715695733,0.04529886210331292,0.9989460876436512,0.108,0.114,-10.199,0.000327,-0.002048,-0.00089,-2.324e-05,-8.730000000000001e-06,2.8840000000000002e-05
,,1729521991.0,145561190.0,,,,,,,,-0.00648655171348408,0.0035758005077334634,0.04529896921226624,0.9989460154011843,0.1,0.122,-10.189,-0.001793,0.000722,0.000431,-2.318e-05,-8.62e-06,2.8720000000000003e-05
,,1729521991.0,173547664.0,,,,,,,,-0.006495331563349731,0.0035752918351398197,0.04531643530441699,0.9989451679884518,0.086,0.117,-10.171,-4e-06,-0.001395,-0.002248,-2.3290000000000002e-05,-8.61e-06,2.8840000000000002e-05
,,1729521991.0,198072546.0,,,,,,,,-0.0064866141219883725,0.0035756872955043425,0.04531640410238435,0.9989452246328757,0.088,0.125,-10.162,-0.000306,0.001372,-0.000793,-2.3290000000000002e-05,-8.56e-06,2.859e-05
,,1729521991.0,220751874.0,,,,,,,,-0.006487009156112053,0.0035844047562848314,0.04531645765105401,0.9989451883965965,0.1,0.12,-10.181,-2.1e-05,0.001599,0.000727,-2.3290000000000002e-05,-8.67e-06,2.8960000000000004e-05
,,1729521991.0,245421210.0,,,,,,,,-0.006469116815478578,0.003576591123349311,0.04529890679587456,0.9989461284607206,0.1,0.11,-10.155,0.001196,-0.002294,0.000375,-2.3290000000000002e-05,-8.67e-06,2.8840000000000002e-05
,,1729521991.0,272843040.0,,,,,,,,-0.006469179237784372,0.003576478215416445,0.045316341687965944,0.9989453376935012,0.051,0.108,-10.194,-0.001542,0.000407,5.5e-05,-2.334e-05,-8.67e-06,2.9010000000000005e-05
,,1729521991.0,297759856.0,,,,,,,,-0.006460066759378856,0.003568156212512167,0.045316257151682096,0.9989454302595662,0.076,0.105,-10.163,0.001263,-0.001695,0.000111,-2.334e-05,-8.78e-06,2.8960000000000004e-05
,,1729521991.0,323646169.0,,,,,,,,-0.006451806785751709,0.0035771565295128135,0.04533371413999859,0.9989446593794049,0.054,0.13,-10.2,-0.000162,0.000211,0.000466,-2.3230000000000003e-05,-8.61e-06,2.8899999999999998e-05
